row_id,smiles,MW,LogP,QED,TPSA,HBD,HBA,RB,SA,C,N,O,S,F,Cl,Br,I,ring_count,scaffold_class,fg_ester,fg_amide,fg_amine,fg_alcohol,fg_halogen,img_mean,img_std,img_contrast,img_edge_density,img_texture,hist_0,hist_1,hist_2,hist_3,patch_mean_min,patch_mean_max,patch_mean_std
79,CCCCCCCCC/C=C/C=C/C=C/C(=O)O[C@@]12C[C@@H](C)[C@@]3(O)[C@H]([C@@H]1C2(C)C)[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)=C[C@H]13,612.8040000000003,4.501500000000005,0.07848581615968835,136.82000000000002,4.0,8.0,13.0,4.409999999999999,36.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.6238200664520264,0.22528862953186035,0.7803921699523926,0.1999782986111111,0.1382652074098587,0.1537543402777778,0.0,0.8260633680555556,0.020182291666666668,0.38929739594459534,0.7191857695579529,0.12545882165431976
302,CC(C)=C1C=C(CN2CCCC2=O)C(=O)O1,221.25599999999994,1.3859000000000001,0.6618006693016897,46.61,0.0,3.0,2.0,2.4999999999999996,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.8164385557174683,0.14480063319206238,0.9058823585510254,0.19921875,0.10426876693964005,0.03797743055555555,0.0,0.0,0.9620225694444444,0.7009055018424988,0.8459694981575012,0.04394187405705452
293,Nc1nc(N)nc(SCC(=O)NCc2ccc(F)cc2)n1,308.342,0.5835999999999997,0.69106699548653,119.80999999999999,3.0,7.0,5.0,3.05,12.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,6.0,0.0,1.0,0.8229362964630127,0.1987152248620987,0.9450980424880981,0.19715711805555555,0.13170872628688812,0.06825086805555555,0.0,0.0,0.9317491319444444,0.6441925764083862,0.877573549747467,0.09130565822124481
381,Nc1ncnc2c1nc(Br)n2CCc1ccccc1,318.17799999999994,2.4137000000000004,0.753055109409556,69.62,1.0,5.0,3.0,3.0,13.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,1.0,0.7579078674316406,0.17237599194049835,0.8588235378265381,0.19932725694444445,0.10901550948619843,0.06174045138888889,0.0,0.00043402777777777775,0.9378255208333334,0.5050926208496094,0.8024510145187378,0.08299755305051804
382,CC1=C[C@@H]([C@@H](O)[C@@H](C)[C@H]2CC=C3[C@@H]4CC[C@H]5C(C)(C)O[C@@H]6CC(=O)O[C@@]65C[C@@]4(O)CC[C@@]32C)OC1=O,500.6320000000004,3.6120000000000028,0.45080999162484225,102.29000000000002,2.0,7.0,3.0,4.34,29.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.6694240570068359,0.22166264057159424,0.8156862854957581,0.1997612847222222,0.1378592997789383,0.13053385416666666,0.0,0.3516710069444444,0.5177951388888888,0.4823801815509796,0.7552424073219299,0.10550232231616974
21,CNC(=O)[C@H](CCCNC(=O)OC(C)(C)C)NC(=O)[C@H](CCCc1ccccc1)[C@@](C)(O)C(=O)NO,508.6160000000003,1.4176000000000015,0.13310348542683667,166.09,6.0,7.0,13.0,3.41,25.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,0.0,0.7671228051185608,0.22501987218856812,0.9058823585510254,0.19889322916666666,0.1518450677394867,0.0988498263888889,0.0,0.0,0.9011501736111112,0.5596678256988525,0.8417075276374817,0.09131503850221634
292,C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,383.249,4.218600000000003,0.6685952655904649,67.77000000000001,1.0,5.0,5.0,3.15,18.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,0.6807138919830322,0.17256037890911102,0.7921568751335144,0.1962890625,0.1155332624912262,0.07964409722222222,0.0,0.8273654513888888,0.0929904513888889,0.5100558400154114,0.7324550747871399,0.07311969995498657
253,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC(O)=C2C(=O)N3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]21,514.5310000000004,0.3582000000000005,0.31605555635934257,164.94,6.0,9.0,4.0,4.6899999999999995,26.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,2.0,0.0,0.7701392769813538,0.2785482406616211,0.9372549057006836,0.1997612847222222,0.17519374191761017,0.14463975694444445,0.0,0.0,0.8553602430555556,0.5216844081878662,0.885818362236023,0.13471220433712006
193,CC1(C)CCC[C@]2(C)[C@H]3CC[C@@](O)(CO)[C@H](CC(O)C4=CC(=O)OC4OC(=O)/C=C/c4ccccc4)[C@]3(C)CC[C@@H]12,566.7350000000001,5.185600000000005,0.3076830872534226,113.28999999999999,3.0,7.0,7.0,4.24,34.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,3.0,0.0,0.6133633852005005,0.20745600759983063,0.7529411911964417,0.19954427083333334,0.1333826184272766,0.1384548611111111,0.0,0.861328125,0.00021701388888888888,0.4603213667869568,0.6963711977005005,0.09025482833385468
115,CN1C(=O)[C@@H](N)CCCC/C=C/C[C@@H](C(=O)NCc2ccccc2)NC(=O)[C@@H]1Cc1ccc(O)cc1,492.6200000000002,2.4105000000000008,0.47730561680815703,124.76,4.0,5.0,5.0,3.6700000000000004,28.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,0.7146807909011841,0.23277726769447327,0.8588235378265381,0.19932725694444445,0.15666213631629944,0.1232638888888889,0.0,0.0,0.8767361111111112,0.5637391209602356,0.8019948601722717,0.07993170619010925
7,C=CCc1ccc(OC(=O)C23CC4CC(CC(C4)C2)C3)c(OC)c1,326.43600000000004,4.545500000000004,0.4524013777813292,35.53,0.0,3.0,5.0,3.41,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.6847996711730957,0.14284580945968628,0.7490196228027344,0.1978081597222222,0.0922294557094574,0.056640625,0.0,0.9222005208333334,0.021158854166666668,0.5350217819213867,0.72124183177948,0.062331296503543854
198,O=C(Nc1cccc(OC(F)F)c1)c1ccccn1,264.231,2.9353000000000007,0.9232359042357607,51.22,1.0,3.0,4.0,2.75,13.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,0.7466422319412231,0.15399949252605438,0.8470588326454163,0.1986762152777778,0.10317930579185486,0.05164930555555555,0.0,0.020833333333333332,0.9275173611111112,0.6105460524559021,0.7834422588348389,0.05965905264019966
123,C=C[C@]1(C)CC[C@@H]2[C@@]3(C)CCC[C@](C)(CO[C@@H]4O[C@@H](C(O)OC(C)=O)[C@H](O)[C@]4(O)OC(C)=O)[C@@H]3CC[C@@]2(C)O1,554.6770000000002,2.958500000000001,0.24432359259254033,140.98000000000002,3.0,10.0,7.0,4.17,29.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.680726170539856,0.24362176656723022,0.8352941274642944,0.1999782986111111,0.157723531126976,0.14854600694444445,0.0,0.0205078125,0.8309461805555556,0.45608657598495483,0.7826797962188721,0.1183621883392334
312,C=C(C)[C@H]1[C@@H]2C[C@@H](C)CC[C@H]2C(C)=C[C@H]1O,220.356,3.551900000000003,0.6699818710640948,20.23,1.0,1.0,1.0,2.26,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7382157444953918,0.11525647342205048,0.7803921699523926,0.1899956597222222,0.08003760874271393,0.03135850694444445,0.0,0.2998046875,0.6688368055555556,0.6298407316207886,0.7594907283782959,0.038531262427568436
32,CCC[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)[C@@H](Cc2ccc(O)cc2)NCc2ccccc2CCCCNC1=O,522.6900000000003,2.9713000000000003,0.4136967920212601,119.56,5.0,5.0,5.0,3.73,30.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.6935848593711853,0.2307489961385727,0.8470588326454163,0.1997612847222222,0.15468935668468475,0.1291232638888889,0.0,0.023328993055555556,0.8475477430555556,0.5043981075286865,0.7823053002357483,0.09793972223997116
368,CNCc1cc(C(F)(F)F)ccc1Oc1ccc(Cl)c(Cl)c1,350.16700000000003,5.523900000000002,0.7835570303716581,21.259999999999998,1.0,2.0,4.0,2.92,15.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,0.6387425661087036,0.15264955163002014,0.7372549176216125,0.1999782986111111,0.09758138656616211,0.07074652777777778,0.0,0.9292534722222222,0.0,0.4695397913455963,0.6813044548034668,0.07486031949520111
304,CC(=O)NCCCC[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)c1nc2ccccc2[nH]1,638.7690000000002,3.382740000000002,0.11698240119348026,170.51000000000002,5.0,7.0,12.0,4.74,36.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,6.0,0.0,0.0,0.6661569476127625,0.23926985263824463,0.8352941274642944,0.1999782986111111,0.15346156060695648,0.1509331597222222,0.0,0.13118489583333334,0.7178819444444444,0.4548678994178772,0.7672385573387146,0.11223670840263367
237,CC(C)(CO)NC(=O)Cn1cccc(NC(=O)c2ccccc2)c1=O,343.38300000000004,0.9876999999999992,0.7279474986467342,100.42999999999998,3.0,5.0,6.0,3.0100000000000002,18.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.7980894446372986,0.21224839985370636,0.9254902005195618,0.19932725694444445,0.139071986079216,0.08072916666666667,0.0,0.0,0.9192708333333334,0.5514501333236694,0.8619962334632874,0.09592384845018387
53,COCCOc1ccc(N2CCN(Cc3cccc(-c4cc5nc(-c6ccco6)nn5c(N)n4)c3)CC2)c(Cl)c1,560.0580000000003,4.634300000000003,0.25846091404453797,107.18,1.0,10.0,9.0,4.78,29.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,7.0,3.0,1.0,0.619053840637207,0.2242128700017929,0.7686274647712708,0.1999782986111111,0.14025196433067322,0.1572265625,0.0,0.8318142361111112,0.010959201388888888,0.36956021189689636,0.7167823314666748,0.11933092027902603
358,O=C1C(=O)N(Cc2ccccc2C(F)(F)F)c2c(F)cccc21,323.245,3.5740000000000025,0.6257229678212708,37.38,0.0,2.0,2.0,3.1999999999999997,16.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,4.0,0.7150182127952576,0.16597259044647217,0.8156862854957581,0.19932725694444445,0.11509913206100464,0.06608072916666667,0.0,0.2891710069444444,0.6447482638888888,0.5676743388175964,0.759769856929779,0.06682855635881424
266,O=S(=O)(O)NS(=O)(=O)O,177.159,-1.8183999999999996,0.42692590121096446,120.77,3.0,4.0,2.0,2.19,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9240953922271729,0.17119091749191284,1.0,0.1986762152777778,0.11735696345567703,0.03884548611111111,0.0,0.0,0.9611545138888888,0.7487404346466064,0.9595928192138672,0.06042061746120453
395,O=c1[nH]c(CNCCc2cccc(O)c2)nc2c1sc1ccc(Cl)cc12,385.87600000000015,3.8291000000000013,0.4561177513540171,78.01,3.0,5.0,5.0,3.54,19.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,0.0,1.0,0.6832346320152283,0.19434748589992523,0.8078431487083435,0.1982421875,0.12479230761528015,0.09798177083333333,0.0,0.5398220486111112,0.3621961805555556,0.4617987871170044,0.7482298612594604,0.09401483833789825
182,CCCC(=O)OC(Cn1ccnc1)c1ccc(Cl)cc1,292.766,3.621100000000003,0.763867274613532,44.120000000000005,0.0,4.0,6.0,2.6999999999999997,15.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.7166535258293152,0.15526103973388672,0.8078431487083435,0.1997612847222222,0.10675805062055588,0.05772569444444445,0.0,0.3816189236111111,0.5606553819444444,0.5648488998413086,0.7555487751960754,0.06314835697412491
134,O=C(OCCCN1CCCCC1)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,409.43800000000016,2.906000000000002,0.49314986626058194,104.14000000000001,2.0,7.0,5.0,3.6599999999999997,23.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.7200491428375244,0.19715499877929688,0.8470588326454163,0.19856770833333334,0.12808696925640106,0.09190538194444445,0.0,0.021267361111111112,0.8868272569444444,0.5227328538894653,0.7833741903305054,0.09466751664876938
309,CN1C[C@@H](c2ccc([N+](=O)[O-])cc2)[C@@]2(CCc3c([nH]c4ccccc34)C2=O)[C@]12C(=O)c1cccc3cccc2c13,527.5800000000002,6.165600000000005,0.21892773861573236,96.31,1.0,5.0,2.0,4.960000000000001,33.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,0.5847005844116211,0.19636105000972748,0.7176470756530762,0.1999782986111111,0.12935970723628998,0.1435546875,0.0,0.8564453125,0.0,0.42052018642425537,0.6663466691970825,0.08857881277799606
394,CCNC1NN=C(Cc2csc3nc(-c4ccc(Br)cc4)cn23)S1,422.37700000000007,3.910800000000002,0.654877379626876,53.72,2.0,7.0,5.0,3.56,16.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,5.0,0.0,1.0,0.675298273563385,0.1987898051738739,0.800000011920929,0.1982421875,0.12668731808662415,0.10460069444444445,0.0,0.6252170138888888,0.2701822916666667,0.5016476511955261,0.7436001896858215,0.08584067225456238
336,Cc1c(Cl)c(C(=O)N(c2ccccc2)c2ccccc2)nn1-c1ccccc1C(=O)N1Cc2ccccc2C[C@H]1CN,576.1,6.338420000000007,0.2560259088210225,84.46000000000001,1.0,5.0,6.0,4.6,34.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,2.0,5.0,0.0,1.0,0.5812895894050598,0.20092172920703888,0.7333333492279053,0.1999782986111111,0.1301383376121521,0.1478949652777778,0.0,0.8521050347222222,0.0,0.3694921135902405,0.6646854877471924,0.1013694703578949
42,C=C(CO)[C@]12C=C3C(=O)C[C@@H](C(C)C)[C@]3(C)C[C@@H](O)[C@@]1(C)CC(=O)O2,348.43900000000014,2.1692,0.603150390952709,83.83,2.0,5.0,3.0,3.1,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.7628943920135498,0.18457242846488953,0.8745098114013672,0.1997612847222222,0.11825012415647507,0.0710720486111111,0.0,0.0,0.9289279513888888,0.5762935876846313,0.8149373531341553,0.08847575634717941
197,COCCn1cnc2c(O)nc(Nc3ccccc3)nc21,285.3070000000001,1.9218999999999997,0.7446872852594771,85.09,2.0,7.0,5.0,3.14,14.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,2.0,0.0,0.7739787697792053,0.18247592449188232,0.8784313797950745,0.1986762152777778,0.1132504791021347,0.06412760416666667,0.0,0.0,0.9358723958333334,0.565706729888916,0.8225149512290955,0.08360491693019867
277,CC[C@@H](C)[C@@H](O)C(=O)O[C@@H]1C[C@H](C(C)(C)O)[C@](C)(CCC(=O)OC)[C@H]2CC[C@]3(C)C(=CC[C@H]3[C@H]3CO[C@H](C=C(C)C)C3)[C@@]21C,616.8800000000002,6.795700000000008,0.20569921882720052,102.29000000000002,2.0,7.0,10.0,4.08,37.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,2.0,0.0,0.5873442888259888,0.19457904994487762,0.7215686440467834,0.19986979166666666,0.12323804944753647,0.13704427083333334,0.0,0.8629557291666666,0.0,0.38178789615631104,0.6653118133544922,0.0879199430346489
117,CC(C)(C)c1ccc(C(=O)NC(=O)Nc2cccc(C3CN4CCSC4=N3)c2)cc1,422.5540000000002,4.4055000000000035,0.7686435365704707,73.80000000000001,2.0,5.0,3.0,3.6599999999999997,23.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,4.0,0.0,0.0,0.667437732219696,0.17938700318336487,0.7921568751335144,0.1990017361111111,0.11029821634292603,0.09027777777777778,0.0,0.8752170138888888,0.034505208333333336,0.477791428565979,0.7242715358734131,0.09176414459943771
75,CCNC(=O)Nc1nc2cc(-c3cccnc3)cc(-c3cnn(C)c3)n2n1,362.3970000000001,2.3331999999999997,0.5800477801632492,102.02999999999999,2.0,7.0,4.0,3.7299999999999995,18.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,8.0,0.0,0.0,0.7444725632667542,0.20061054825782776,0.8627451062202454,0.19954427083333334,0.13108813762664795,0.08626302083333333,0.0,0.0,0.9137369791666666,0.5151824355125427,0.8066788911819458,0.10056973993778229
23,COc1ccc(CNc2nnc(N3CCC(O)CC3)c3ccc(C#N)cc23)cc1Cl,423.9040000000001,3.7366800000000024,0.6450518417345258,94.30000000000001,2.0,7.0,5.0,3.7399999999999998,22.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,1.0,1.0,0.6829227209091187,0.20118525624275208,0.8039215803146362,0.19954427083333334,0.1289946436882019,0.10362413194444445,0.0,0.4490017361111111,0.4473741319444444,0.46995508670806885,0.7516748905181885,0.10517218708992004
399,O=C(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NCc1nc2ccc(F)cc2c(=O)n1-c1ccccc1,567.5870000000003,4.762200000000004,0.3111518439468548,70.47,1.0,6.0,8.0,4.56,30.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,5.0,0.0,4.0,0.6181933879852295,0.22088444232940674,0.7803921699523926,0.1999782986111111,0.14389370381832123,0.1531032986111111,0.0,0.8412543402777778,0.005642361111111111,0.4200640320777893,0.712561309337616,0.10402002930641174
12,COC(=O)C[C@H]1C(C)(C)[C@H](OC(C)=O)[C@H]2C(=O)[C@]1(C)[C@H]1CC[C@]3(C)[C@@H](CC(=O)O[C@H]3c3ccoc3)[C@]13O[C@H]23,528.5980000000003,3.793700000000003,0.32627183808951227,121.64000000000001,0.0,9.0,4.0,4.56,29.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,3.0,0.0,0.6530037522315979,0.23426780104637146,0.8117647171020508,0.1994357638888889,0.15276701748371124,0.15071614583333334,0.0,0.4187282986111111,0.4305555555555556,0.42898285388946533,0.7525804042816162,0.10866323113441467
176,C=CC[C@@H](OC(=O)C=C)c1ccc(C)c2ccccc12,266.34000000000003,4.494620000000004,0.45241641483739053,26.3,0.0,2.0,5.0,2.46,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.7039037346839905,0.10986289381980896,0.7411764860153198,0.1899956597222222,0.07560607045888901,0.032552083333333336,0.0,0.9268663194444444,0.040581597222222224,0.6170343160629272,0.7245438694953918,0.03670058026909828
220,CC(C)CNCC(C)(C)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,298.406,1.0627800000000005,0.7373907014668016,68.16,2.0,4.0,7.0,2.56,15.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,0.8101736903190613,0.18519309163093567,0.9137254953384399,0.1980251736111111,0.12522442638874054,0.060546875,0.0,0.0,0.939453125,0.622984766960144,0.8577342629432678,0.07551656663417816
1,Brc1cccc(Nc2ncnc3ccncc23)c1NCCN1CCOCC1,429.32200000000034,3.2750000000000004,0.6231140863863042,75.2,2.0,7.0,6.0,3.65,19.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,6.0,2.0,1.0,0.6916688084602356,0.21845275163650513,0.8274509906768799,0.1986762152777778,0.14186744391918182,0.11675347222222222,0.0,0.09212239583333333,0.7911241319444444,0.4936002492904663,0.7710988521575928,0.105565644800663
373,[O-][S+]1c2ccccc2SN1C1CC1,211.31099999999995,2.1943,0.5259504857893174,26.299999999999997,0.0,3.0,1.0,2.6599999999999997,9.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.790070116519928,0.12931112945079803,0.8313725590705872,0.1994357638888889,0.08677393198013306,0.033637152777777776,0.0,0.00010850694444444444,0.9662543402777778,0.6736315488815308,0.8149781823158264,0.04393443092703819
214,O=c1ccc2nccc3c4c(O)cccc4n1c23,236.23000000000002,2.1442999999999994,0.5086217679263714,54.599999999999994,1.0,4.0,0.0,3.06,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.7804598212242126,0.1521502286195755,0.8784313797950745,0.1999782986111111,0.10080638527870178,0.046223958333333336,0.0,0.0,0.9537760416666666,0.6434913277626038,0.8155092597007751,0.05828861892223358
267,CCCC[C@H](CN(O)C=O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N(C)C,375.46900000000016,1.6820999999999997,0.42583552911465056,81.16,1.0,4.0,8.0,3.07,20.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,0.7863361835479736,0.1811099648475647,0.8980392217636108,0.1999782986111111,0.12209618836641312,0.06380208333333333,0.0,0.0,0.9361979166666666,0.5890727043151855,0.8345860242843628,0.0845138356089592
283,CCOCCc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(F)cc2)c1C,401.5030000000001,4.574320000000005,0.544878001206399,48.300000000000004,0.0,4.0,7.0,3.27,22.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.6710205674171448,0.16662611067295074,0.7803921699523926,0.1994357638888889,0.11534015834331512,0.07877604166666667,0.0,0.900390625,0.020833333333333332,0.5154820680618286,0.7209627628326416,0.0690285935997963
188,CS(=O)(=O)c1ccc(Nc2ncnc(N3CCC(c4nc(-c5cccc(C(F)(F)F)c5)no4)CC3)c2[N+](=O)[O-])cc1,589.5560000000003,4.984700000000005,0.22882206752346776,157.25,1.0,11.0,7.0,4.96,25.0,7.0,5.0,1.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,0.0,3.0,0.6061564087867737,0.22309742867946625,0.7647058963775635,0.19986979166666666,0.14584222435951233,0.16178385416666666,0.0,0.8376736111111112,0.0005425347222222222,0.4023488759994507,0.7047998905181885,0.09468629211187363
255,CC(C)(C)C(N)C(=O)N1CCCC1C#N,209.29299999999995,0.8743799999999998,0.6964040359490778,70.12,1.0,3.0,1.0,2.2199999999999998,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.8380310535430908,0.14118772745132446,0.8901960849761963,0.1916232638888889,0.10511631518602371,0.034722222222222224,0.0,0.0,0.9652777777777778,0.679670512676239,0.8658088445663452,0.05294162407517433
147,O=C(NCCCN1CCCC1)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@H]1N2c1nc(-c2ccc(Cl)cc2)c(-c2ccccc2)s1,630.2140000000002,5.062500000000006,0.2516358480758931,90.7,2.0,8.0,9.0,5.069999999999999,34.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,1.0,5.0,1.0,1.0,0.6066296100616455,0.21853120625019073,0.7568627595901489,0.1999782986111111,0.13935156166553497,0.15635850694444445,0.0,0.8432074652777778,0.00043402777777777775,0.40031999349594116,0.70089191198349,0.11305182427167892
130,Cc1ccc(C(N)=O)cc1Nc1ncnc2c1cnn2-c1ccccc1,344.3780000000001,2.966420000000001,0.592864649889733,98.72,2.0,6.0,4.0,3.54,19.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,6.0,0.0,0.0,0.7266799807548523,0.18856969475746155,0.8352941274642944,0.19856770833333334,0.12189197540283203,0.0808376736111111,0.0,0.020399305555555556,0.8987630208333334,0.5033974051475525,0.7829248905181885,0.09041902422904968
353,COc1cccc(CCN(Cc2ccccc2-c2ccc(CN3C[C@@H](C)N[C@@H](C)C3)cc2)C(=O)NC2CCCCC2)c1,568.806,6.631400000000006,0.2882552535246345,56.84,2.0,4.0,10.0,4.1899999999999995,36.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,4.0,1.0,0.0,0.5902590751647949,0.19091644883155823,0.7215686440467834,0.1996527777777778,0.12309393286705017,0.1332465277777778,0.0,0.8667534722222222,0.0,0.4071282744407654,0.6652369499206543,0.08403616398572922
339,CCOc1ccccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1,391.47500000000014,2.3918999999999997,0.7201009425661765,72.28,1.0,7.0,5.0,3.63,22.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,1.0,0.0,0.7474340796470642,0.1963636577129364,0.8627451062202454,0.1980251736111111,0.12478795647621155,0.08213975694444445,0.0,0.0003255208333333333,0.9175347222222222,0.5691993236541748,0.8074755072593689,0.09389448910951614
324,Cc1nc(C)c(CN2CCN(C(=O)c3ccc(Cl)cc3Cl)CC2)nc1C,393.31800000000015,3.666660000000003,0.7987159158370319,49.330000000000005,0.0,4.0,3.0,3.29,19.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,0.7007489800453186,0.18212886154651642,0.8235294222831726,0.1990017361111111,0.12309617549180984,0.08257378472222222,0.0,0.361328125,0.5560980902777778,0.4902505874633789,0.7557734251022339,0.08215656876564026
370,CC(CC(=O)NC(=N)NCCCc1c[nH]cn1)c1ccccn1,314.393,1.5716699999999995,0.35338941938441515,106.55000000000001,4.0,4.0,7.0,2.9499999999999997,16.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,6.0,0.0,0.0,0.7908092737197876,0.1815066784620285,0.8941176533699036,0.1957465277777778,0.11222022026777267,0.06228298611111111,0.0,0.0,0.9377170138888888,0.5973039269447327,0.8383782505989075,0.0827084556221962
280,CC1=C(C)C(=O)O[C@@H]([C@]2(C)OC(=O)[C@]34CC[C@H]5[C@@H](C[C@H]6O[C@]67[C@@H](O)CCC(=O)[C@]57C)[C@@H]3CC[C@H]24)C1,484.58900000000034,3.264000000000001,0.4501367881063745,102.43,1.0,7.0,1.0,4.5600000000000005,28.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,1.0,0.0,0.6919875144958496,0.21575148403644562,0.8313725590705872,0.1994357638888889,0.13622330129146576,0.11751302083333333,0.0,0.09342447916666667,0.7890625,0.5154139995574951,0.7716299295425415,0.10158222168684006
